26421739	<Author><Name>Cámara B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suzuki S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nealson KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wierzchos J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ascaso C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Artieda O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Los Ríos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ignimbrite textural properties as determinants of endolithic colonization patterns from hyper-arid Atacama Desert.	Int Microbiol	2014 Sep
26060985	<Author><Name>Röling WF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Aerts JW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Patty CH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>ten Kate IL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ehrenfreund P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Direito SO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The Significance of Microbe-Mineral-Biomarker Interactions in the Detection of Life on Mars and Beyond.	Astrobiology	2015 Jun
26060982	<Author><Name>Malherbe C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ingley R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hutchinson I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Edwards H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carr AS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Harris L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Boom A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Biogeological Analysis of Desert Varnish Using Portable Raman Spectrometers.	Astrobiology	2015 Jun
26057562	<Author><Name>Dai J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dai W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Qiu C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yang Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhou M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Fang C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gao Q</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yang Q</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Li X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jia Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chen X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Unraveling adaptation of Pontibacter korlensis to radiation and infertility in desert through complete genome and comparative transcriptomic analysis.	Sci Rep	2015 Jun 9
26052672	<Author><Name>Immel A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Drucker DG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bonazzi M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jahnke TK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Münzel SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schuenemann VJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Herbig A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kind CJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Krause J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Mitochondrial Genomes of Giant Deers Suggest their Late Survival in Central Europe.	Sci Rep	2015 Jun 8
26038890	<Author><Name>Reyes-Rivera J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Canché-Escamilla G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Soto-Hernández M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Terrazas T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Correction: Wood Chemical Composition in Species of Cactaceae: The Relationship between Lignification and Stem Morphology.	PLoS One	2015
26037535	<Author><Name>Heintzman PD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zazula GD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cahill JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reyes AV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>MacPhee RD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Shapiro B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Genomic Data from Extinct North American Camelops Revise Camel Evolutionary History.	Mol Biol Evol	2015 Sep
25954259	<Author><Name>Liu J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gao G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bartlam MG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Distribution and diversity of fungi in freshwater sediments on a river catchment scale.	Front Microbiol	2015
25944090	<Author><Name>Nürk NM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Uribe-Convers S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gehrke B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tank DC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Blattner FR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Oligocene niche shift, Miocene diversification - cold tolerance and accelerated speciation rates in the St. John's Worts (Hypericum, Hypericaceae).	BMC Evol Biol	2015 May 6
25939371	<Author><Name>Gombeer S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ramond JB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Eckardt FD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Seely M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cowan DA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The influence of surface soil physicochemistry on the edaphic bacterial communities in contrasting terrain types of the Central Namib Desert.	Geobiology	2015 Sep
25923705	<Author><Name>Valentine B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kamenov GD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kenoyer JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Shinde V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mushrif-Tripathy V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Otarola-Castillo E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Krigbaum J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Evidence for Patterns of Selective Urban Migration in the Greater Indus Valley (2600-1900 BC): A Lead and Strontium Isotope Mortuary Analysis.	PLoS One	2015
25918375	<Author><Name>Bacon CD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Silvestro D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jaramillo C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smith BT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chakrabarty P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Antonelli A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Biological evidence supports an early and complex emergence of the Isthmus of Panama.	Proc Natl Acad Sci U S A	2015 May 12
25878090	<Author><Name>Zhang Q</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Feild TS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Antonelli A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Assessing the impact of phylogenetic incongruence on taxonomy, floral evolution, biogeographical history, and phylogenetic diversity.	Am J Bot	2015 Apr
25857936	<Author><Name>Teschler-Nicola M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Novotny F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Spannagl-Steiner M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stadler P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Prohaska T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Irrgeher J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zitek A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Däubl B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Haring E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rumpelmayr K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wild EM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The Early Mediaeval manorial estate of Gars/Thunau, Lower Austria: An enclave of endemic tuberculosis?	Tuberculosis (Edinb)	2015 Jun
25851725	<Author><Name>Silva-Hughes AF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wedge DE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cantrell CL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carvalho CR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pan Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moraes RM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Madoxx VL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rosa LH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Diversity and antifungal activity of the endophytic fungi associated with the native medicinal cactus Opuntia humifusa (Cactaceae) from the United States.	Microbiol Res	2015 Jun
25836744	<Author><Name>Cabana GS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lewis CM Jr</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tito RY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Covey RA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cáceres AM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cruz AF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Durand D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Housman G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hulsey BI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Iannacone GC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>López PW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Martínez R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Medina Á</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dávila OO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pinto KP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Santillán SI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Domínguez PR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rubel M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smith HF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Smith SE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Massa VR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lizárraga B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stone AC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Population genetic structure of traditional populations in the Peruvian Central Andes and implications for South American population history.	Hum Biol	2014 Summer
25833851	<Author><Name>Buckley M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ancient collagen reveals evolutionary history of the endemic South American 'ungulates'.	Proc Biol Sci	2015 May 7
25809542	<Author><Name>Raanan H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Felde VJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Peth S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Drahorad S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ionescu D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Eshkol G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Treves H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Felix-Henningsen P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Berkowicz SM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Keren N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Horn R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hagemann M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kaplan A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Three-dimensional structure and cyanobacterial activity within a desert biological soil crust.	Environ Microbiol	2015 Mar 25
25809294	<Author><Name>Godinho VM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gonçalves VN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Santiago IF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Figueredo HM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Vitoreli GA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schaefer CE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Barbosa EC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Oliveira JG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Alves TM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zani CL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Junior PA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Murta SM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Romanha AJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kroon EG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cantrell CL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wedge DE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Duke SO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ali A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rosa CA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rosa LH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Diversity and bioprospection of fungal community present in oligotrophic soil of continental Antarctica.	Extremophiles	2015 May
25800283	<Author><Name>Hao ZZ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Liu YY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nazaire M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wei XX</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang XQ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular phylogenetics and evolutionary history of sect. Quinquefoliae (Pinus): implications for Northern Hemisphere biogeography.	Mol Phylogenet Evol	2015 Jun
